step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
170.0,20,674.0,19.257142857142856,3.079017544454816,20,872.0,0.20244041515485553,20,872.0
175.0,18,731.0,21.5,4.624939450651897,18,847.0,0.2318663825640512,18,847.0
180.0,20,827.0,21.763157894736842,5.3282564773706085,20,910.0,0.17042670180228306,20,910.0
185.0,16,861.0,21.525,5.422851057775015,16,980.0,0.26416527559684966,16,980.0
190.0,14,920.0,22.4390243902439,6.2738024843902735,14,1011.0,0.3024666881355522,14,1011.0
195.0,18,996.0,26.210526315789473,6.069474776709233,18,1079.0,0.2144179458507938,18,1079.0
200.0,20,1095.0,29.594594594594593,6.0368386170429655,20,1178.0,0.20946706808964402,20,1178.0
205.0,16,880.0,26.666666666666668,4.91811627057483,16,1121.0,0.23714796104190927,16,1121.0
210.0,10,791.0,23.264705882352942,5.792044419440063,10,936.0,0.28314761105178304,10,936.0
215.0,14,856.0,26.75,7.064818509389391,14,856.0,0.24994743673343076,14,856.0
220.0,12,895.0,22.375,7.03146372555359,12,907.0,0.39646339195354413,12,907.0
225.0,12,955.0,28.08823529411765,7.6018232561218815,12,955.0,0.43271132799538214,12,955.0
230.0,16,1021.0,26.86842105263158,6.075951976748253,16,1021.0,0.23854198983177785,16,1021.0
235.0,20,1117.0,32.85294117647059,5.25778870791083,20,1117.0,0.2123579220136406,20,1117.0
240.0,22,1219.0,38.09375,3.665486873341754,22,1219.0,0.20221865114658308,22,1219.0
245.0,22,1329.0,41.53125,4.033356231363685,22,1329.0,0.19952541426040152,22,1329.0
250.0,23,1440.0,40.0,4.2346898287112715,23,1440.0,0.16048311143755495,23,1440.0
255.0,24,1558.0,41.0,4.869725255496378,24,1558.0,0.26572161093688496,24,1558.0
260.0,24,1678.0,41.95,4.700819067933732,24,1678.0,0.24888575167054006,24,1678.0
265.0,21,1445.0,36.125,3.4294231428038087,21,1656.0,0.18296967187146507,21,1656.0
270.0,17,1370.0,31.86046511627907,5.573634356789451,17,1538.0,0.30501524893330156,17,1538.0
275.0,20,1462.0,35.65853658536585,5.445112152358066,20,1472.0,0.21285296174267224,20,1472.0
280.0,19,1530.0,34.77272727272727,4.49250224951141,19,1554.0,0.19336121090171307,19,1554.0
285.0,20,1630.0,40.75,5.407264678666135,20,1640.0,0.23261601089592096,20,1640.0
290.0,22,1732.0,38.48888888888889,6.68534558736316,22,1742.0,0.32694216012720534,22,1742.0
295.0,22,1842.0,43.857142857142854,6.256081992921204,22,1852.0,0.3257852382336277,22,1852.0
300.0,19,1850.0,47.43589743589744,3.625691413555638,19,1907.0,0.1904905751827242,19,1907.0
305.0,24,1959.0,48.975,4.3672570611733095,24,1960.0,0.1913400199967949,24,1960.0
310.0,26,2087.0,49.69047619047619,4.438346986254678,26,2087.0,0.15005026287733947,26,2087.0
315.0,24,2179.0,51.88095238095238,3.994690308728051,24,2197.0,0.17885452009394867,24,2197.0
320.0,23,2291.0,58.743589743589745,4.6401898111280975,23,2293.0,0.21698399485711425,23,2293.0
325.0,23,2406.0,53.46666666666667,5.922362887136233,23,2406.0,0.23387326477566348,23,2406.0
330.0,25,2530.0,60.23809523809524,5.397118105971463,25,2530.0,0.25000465591733556,25,2530.0
335.0,26,2656.0,66.4,3.2888215046150377,26,2656.0,0.1483294008413647,26,2656.0
340.0,30,2800.0,70.0,2.8982877977315433,30,2800.0,0.15317701404572837,30,2800.0
345.0,31,2954.0,72.04878048780488,2.934639089190918,31,2954.0,0.1390070685397652,31,2954.0
350.0,33,3113.0,72.3953488372093,2.9905350767544325,33,3113.0,0.1490186443239413,33,3113.0
355.0,33,3278.0,71.26086956521739,3.6273255289948168,33,3278.0,0.14859012288307588,33,3278.0
360.0,28,3275.0,76.16279069767442,2.861844243725025,28,3358.0,0.11765607987800462,28,3358.0
365.0,28,3396.0,65.3076923076923,5.053664507104661,28,3398.0,0.2691969239394299,28,3398.0
370.0,32,3548.0,69.56862745098039,3.637421561837611,32,3548.0,0.13252190716006143,32,3548.0
375.0,32,3685.0,68.24074074074075,3.3060274296645393,32,3701.0,0.13692086281669955,32,3701.0
380.0,33,3850.0,78.57142857142857,3.8355430881429426,33,3850.0,0.15397833295992286,33,3850.0
385.0,33,4015.0,75.75471698113208,4.73910313493409,33,4015.0,0.14755929452579408,33,4015.0
390.0,35,4189.0,87.27083333333333,3.753578902385831,35,4189.0,0.14135716604449564,35,4189.0
395.0,35,4364.0,90.91666666666667,3.0446641181608776,35,4364.0,0.09283235841214932,35,4364.0
400.0,32,4485.0,87.94117647058823,3.7691561233602,32,4502.0,0.2098933658809708,32,4502.0
405.0,33,4647.0,91.11764705882354,2.7951886329944755,33,4647.0,0.14135346718336986,33,4647.0
410.0,40,4836.0,91.24528301886792,3.066866923565398,40,4836.0,0.11731220559042421,40,4836.0
415.0,36,5000.0,94.33962264150944,2.9665903109286327,36,5012.0,0.1573251935336065,36,5012.0
420.0,36,5180.0,103.6,2.97240164968213,36,5180.0,0.10214037306143998,36,5180.0
425.0,38,5366.0,95.82142857142857,3.8976118117403145,38,5366.0,0.15023538706102477,38,5366.0
430.0,38,5556.0,106.84615384615384,3.432273463992883,38,5556.0,0.12686539186662704,38,5556.0
435.0,36,5720.0,96.94915254237289,3.757199312535071,36,5720.0,0.2308547210679805,36,5720.0
440.0,41,5915.0,105.625,2.5612289300504125,41,5915.0,0.12517788723417222,41,5915.0
445.0,46,6138.0,99.0,2.8864698985605184,46,6138.0,0.12815176732878994,46,6138.0
450.0,44,6320.0,108.96551724137932,2.1816786710210994,44,6347.0,0.11811199569923934,44,6347.0
455.0,42,6524.0,106.95081967213115,3.210684325014731,42,6528.0,0.13730463674175994,42,6528.0
460.0,44,6739.0,108.69354838709677,3.8585689386083,44,6739.0,0.1115080831409294,44,6739.0
465.0,44,6959.0,114.08196721311475,3.593471739040142,44,6959.0,0.1318858323588077,44,6959.0
470.0,43,7155.0,117.29508196721312,3.2080364284004683,43,7155.0,0.16870457783404746,43,7155.0
475.0,44,7371.0,118.88709677419355,2.6961803244776807,44,7371.0,0.10186046182517199,44,7371.0
480.0,51,7616.0,124.85245901639344,2.1106517812595293,51,7616.0,0.07002001981631038,51,7616.0
485.0,46,7823.0,128.24590163934425,2.135800728024272,46,7841.0,0.11864689996989597,46,7841.0
490.0,46,8053.0,129.88709677419354,3.0173242840087746,46,8053.0,0.1204115934065613,46,8053.0
495.0,46,8283.0,127.43076923076923,3.3877992422141836,46,8283.0,0.13629045139455634,46,8283.0
500.0,48,8522.0,137.4516129032258,2.7983381804015606,48,8522.0,0.09752870553303757,48,8522.0
505.0,46,8743.0,136.609375,3.0461030552060167,46,8743.0,0.16679069622007886,46,8743.0
510.0,51,8980.0,136.06060606060606,2.400745853256662,51,8980.0,0.12451147118061398,51,8980.0
515.0,54,9247.0,140.1060606060606,1.8095361084959423,54,9247.0,0.04947953197881754,54,9247.0
520.0,54,9488.0,139.52941176470588,1.779619255748611,54,9506.0,0.09173829756854565,54,9506.0
525.0,52,9746.0,145.46268656716418,2.613819421358595,52,9746.0,0.08889002090219487,52,9746.0
530.0,53,10007.0,138.98611111111111,3.1256306102331433,53,10007.0,0.09811319352330503,53,10007.0
535.0,54,10277.0,158.1076923076923,2.0688887112108723,54,10277.0,0.0877739701533342,54,10277.0
540.0,53,10529.0,159.53030303030303,1.6826018407110737,53,10529.0,0.0892902824921692,53,10529.0
545.0,58,10808.0,156.63768115942028,1.7478458916881474,58,10808.0,0.07020258436065963,58,10808.0
550.0,60,11104.0,154.22222222222223,1.834609195949434,60,11104.0,0.07480100136752867,60,11104.0
555.0,57,11342.0,159.74647887323943,1.628690152456515,57,11376.0,0.08265032390558372,57,11376.0
560.0,55,11607.0,159.0,2.470536324406711,55,11614.0,0.11189628329262905,55,11614.0
565.0,55,11882.0,158.42666666666668,3.0537719059482487,55,11882.0,0.09376227471978997,55,11882.0
570.0,51,10199.0,135.98666666666668,2.5224776702815834,51,11479.0,0.10162766798488188,51,11479.0
575.0,45,7794.0,111.34285714285714,3.0027333629923376,45,10134.0,0.11712624662035065,45,10134.0
580.0,38,6346.0,84.61333333333333,4.241454890393977,38,8949.0,0.17696721163750812,38,8949.0
585.0,30,5540.0,79.14285714285714,3.707515236845509,30,9099.0,0.18822987196810417,30,9099.0
590.0,31,5368.0,76.68571428571428,3.8145594705377457,31,9218.0,0.20934919805418042,31,9218.0
595.0,39,5548.0,76.0,3.965060034881312,39,9393.0,0.15466714641168935,39,9393.0
600.0,47,5763.0,76.84,2.929958145499322,47,9608.0,0.10405134953595929,47,9608.0
605.0,54,6022.0,84.8169014084507,2.1469141263616387,54,9867.0,0.0883662411057017,54,9867.0
610.0,59,6309.0,86.42465753424658,2.1088727381381136,59,10155.0,0.07154566102653127,59,10155.0
615.0,61,6610.0,88.13333333333334,1.9494660039406995,61,10456.0,0.09607248038476829,61,10456.0
620.0,65,6924.0,88.76923076923077,1.954736580071663,65,10770.0,0.10003842895132649,65,10770.0
625.0,67,7253.0,94.1948051948052,1.6914915876344807,67,11099.0,0.07740700820961859,67,11099.0
630.0,67,7588.0,94.85,2.1476449501850814,67,11434.0,0.09807538123368652,67,11434.0
635.0,68,7925.0,102.92207792207792,1.4081574682278901,68,11771.0,0.05096056617683034,68,11771.0
640.0,69,8270.0,102.09876543209876,2.000510773485307,69,12116.0,0.08506140961943233,69,12116.0
645.0,69,8615.0,107.6875,1.6219019227100517,69,12461.0,0.05399984413499251,69,12461.0
650.0,65,8499.0,99.98823529411764,1.7461863838809804,65,12629.0,0.09551357551871457,65,12629.0
655.0,61,8466.0,99.6,2.1699687028175543,61,12610.0,0.09727896390754032,61,12610.0
660.0,62,8763.0,100.72413793103448,2.9266239393664457,62,12696.0,0.1048496476681389,62,12696.0
665.0,62,9027.0,103.75862068965517,2.3114395554225413,62,12985.0,0.09143362593429921,62,12985.0
670.0,64,9340.0,109.88235294117646,2.512331337019774,64,13275.0,0.08703251892155289,64,13275.0
675.0,67,9669.0,113.75294117647059,2.846296903749382,67,13602.0,0.07398974501974885,67,13602.0
680.0,67,10004.0,120.53012048192771,2.5091402501573445,67,13937.0,0.09675245738610734,67,13937.0
685.0,66,10228.0,124.73170731707317,1.8492403139087077,66,14182.0,0.08071286292547421,66,14182.0
690.0,61,10490.0,132.78481012658227,2.1258504347133917,61,14383.0,0.08032107071232253,61,14383.0
695.0,65,10807.0,131.79268292682926,2.5732513401101076,65,14653.0,0.07099407977201581,65,14653.0
700.0,60,11059.0,138.2375,2.0525625868692985,60,14940.0,0.06016606101099114,60,14940.0
705.0,59,11347.0,141.8375,2.90843185946963,59,15200.0,0.10930203271325811,59,15200.0
710.0,61,11644.0,149.28205128205127,2.8710482216993567,61,15490.0,0.08235645772827518,61,15490.0
715.0,61,11949.0,155.1818181818182,2.6854220293822384,61,15795.0,0.07868192619929364,61,15795.0
720.0,58,12211.0,171.98591549295776,1.7556223743620478,58,16066.0,0.0711977039206334,58,16066.0
725.0,58,12501.0,164.48684210526315,2.404309727501149,58,16347.0,0.11038703569345679,58,16347.0
730.0,64,12811.0,170.81333333333333,1.90099937523893,64,16657.0,0.06603934583517755,64,16657.0
735.0,60,13095.0,170.06493506493507,1.6193933278806318,60,16953.0,0.08625167177310007,60,16953.0
740.0,61,13399.0,178.65333333333334,2.1332108633841727,61,17245.0,0.08896151540017497,61,17245.0
745.0,61,13704.0,169.1851851851852,2.764104116936318,61,17550.0,0.08904185354240375,61,17550.0
750.0,63,14017.0,182.03896103896105,2.3436287892940086,63,17863.0,0.07963539356666796,63,17863.0
755.0,63,14332.0,186.12987012987014,2.232441812827489,63,18178.0,0.0706520471462521,63,18178.0
760.0,60,14595.0,194.6,2.139471931947332,60,18455.0,0.09307215614183643,60,18455.0
765.0,62,14897.0,196.01315789473685,1.9598382486723878,62,18743.0,0.08090124985046004,62,18743.0
770.0,64,15212.0,197.55844155844156,2.137462241750404,64,19058.0,0.0786061751779141,64,19058.0
775.0,64,15532.0,201.71428571428572,1.6323996665463991,64,19378.0,0.08391027805046612,64,19378.0
780.0,68,15867.0,211.56,1.1305326369358044,68,19713.0,0.05889954371402546,68,19713.0
785.0,65,16117.0,201.4625,1.5015552836330812,65,20011.0,0.08000262976207911,65,20011.0
790.0,60,16395.0,207.53164556962025,2.2540562741022923,60,20269.0,0.0964807391860279,60,20269.0
795.0,62,16699.0,194.17441860465115,3.1768925088849413,62,20545.0,0.13358275211678328,62,20545.0
800.0,62,17009.0,204.9277108433735,2.769582367676626,62,20855.0,0.08096026714487868,62,20855.0
805.0,64,17328.0,208.7710843373494,2.6254218358550703,64,21174.0,0.12214641574342601,64,21174.0
810.0,65,17651.0,226.2948717948718,1.831349699965392,65,21497.0,0.0873303137073675,65,21497.0
815.0,66,17981.0,224.7625,1.774748223708513,66,21827.0,0.08467106974864214,66,21827.0
820.0,68,18319.0,228.9875,1.7846289600046195,68,22165.0,0.0744865867200701,68,22165.0
825.0,68,18659.0,224.80722891566265,2.1296572607577384,68,22505.0,0.10377627212969379,68,22505.0
830.0,70,19003.0,237.5375,1.601102809075688,70,22849.0,0.07618486875341861,70,22849.0
835.0,70,19353.0,236.0121951219512,1.872653433273391,70,23199.0,0.07600347104891554,70,23199.0
840.0,65,19499.0,240.7283950617284,1.4976470318562065,65,23450.0,0.05967134809857691,65,23450.0
845.0,63,19790.0,235.5952380952381,2.6687362663175502,63,23661.0,0.11634874554845953,63,23661.0
850.0,66,20109.0,242.27710843373495,2.394402157960821,66,23955.0,0.0771461663759874,66,23955.0
855.0,63,20406.0,242.92857142857142,2.1435357701083424,63,24264.0,0.07920883823485608,63,24264.0
860.0,63,20721.0,252.6951219512195,2.429436272922259,63,24567.0,0.08770711073389509,63,24567.0
865.0,63,21036.0,256.5365853658537,2.693426453596,63,24882.0,0.1063907686349191,63,24882.0
870.0,65,21360.0,257.34939759036143,2.5736930329280425,65,25206.0,0.08256773675088958,65,25206.0
875.0,67,21691.0,281.7012987012987,1.617156022732276,67,25537.0,0.05679738373211106,67,25537.0
880.0,69,22031.0,278.873417721519,1.6922277775462153,69,25877.0,0.07424570500351506,69,25877.0
885.0,69,22376.0,286.87179487179486,1.3963057121799431,69,26222.0,0.06738986896227522,69,26222.0
890.0,65,22613.0,272.4457831325301,1.578095867843867,65,26504.0,0.08316733122721301,65,26504.0
895.0,67,22944.0,283.25925925925924,2.000058382567703,67,26793.0,0.07948894140464251,67,26793.0
900.0,68,23281.0,277.1547619047619,1.9087392384516686,68,27127.0,0.058832300162394595,68,27127.0
905.0,65,23575.0,287.5,1.6919125850223693,65,27445.0,0.07464354156141287,65,27445.0
910.0,65,23895.0,287.89156626506025,2.2159811192852388,65,27746.0,0.09751652098128716,65,27746.0
915.0,67,24222.0,288.35714285714283,2.55761360854033,67,28068.0,0.079174216497408,67,28068.0
920.0,65,24532.0,288.61176470588236,2.2964264552981626,65,28382.0,0.08317638413784376,65,28382.0
925.0,68,24868.0,307.01234567901236,1.996259413335299,68,28714.0,0.07406565852994168,68,28714.0
930.0,71,25212.0,303.7590361445783,1.6627097535719888,71,29058.0,0.07212325306348562,71,29058.0
935.0,66,25500.0,310.9756097560976,1.4265099369925618,66,29380.0,0.057960786155940185,66,29380.0
940.0,66,25815.0,300.1744186046512,2.2830213975701805,66,29671.0,0.11177630379342889,66,29671.0
945.0,68,26151.0,304.0813953488372,2.619133337709955,68,29997.0,0.07422519230271621,68,29997.0
950.0,69,26492.0,301.04545454545456,2.697124222467372,69,30338.0,0.09854625456245482,69,30338.0
955.0,70,26842.0,327.3414634146341,1.8863878364694335,70,30688.0,0.07612645958050637,70,30688.0
960.0,70,27192.0,327.6144578313253,1.8544885252330505,70,31038.0,0.07111919935906302,70,31038.0
965.0,66,27456.0,334.8292682926829,1.850009250310195,66,31334.0,0.0821646819651771,66,31334.0
970.0,66,27786.0,330.7857142857143,2.2584629503406393,66,31632.0,0.09211439341794171,66,31632.0
975.0,70,28128.0,334.85714285714283,2.140427900810889,70,31974.0,0.07446952591429848,70,31974.0
980.0,66,28446.0,338.64285714285717,1.836249721450019,66,32302.0,0.08727805181188443,66,32302.0
985.0,66,28776.0,346.69879518072287,2.2263887440722394,66,32622.0,0.08815306332474111,66,32622.0
990.0,68,29115.0,338.54651162790697,2.7160062196098926,68,32961.0,0.09902193799159817,68,32961.0
995.0,66,29436.0,358.9756097560976,2.127166924203631,66,33282.0,0.07013805458981108,66,33282.0
1000.0,67,29771.0,358.68674698795184,2.1573069298032075,67,33617.0,0.09435382882454914,67,33617.0
1005.0,71,30118.0,371.82716049382714,1.6016648747282873,71,33964.0,0.07454401357032306,71,33964.0
1010.0,71,30473.0,362.7738095238095,1.584763313237919,71,34319.0,0.08127466576330697,71,34319.0
1015.0,70,30767.0,361.9647058823529,1.5210605927883434,70,34647.0,0.07792759343302336,70,34647.0
1020.0,68,31098.0,365.8588235294118,1.6711958062028507,68,34942.0,0.07166742746318383,68,34942.0
1025.0,70,31445.0,353.314606741573,2.6369096100612115,70,35269.0,0.0806749943598018,70,35269.0
1030.0,65,29127.0,334.7931034482759,2.4477974107005256,65,34233.0,0.09921785723061893,65,34233.0
1035.0,59,25033.0,287.735632183908,2.6989126103537773,59,31870.0,0.1110773297664722,59,31870.0
1040.0,53,21807.0,256.5529411764706,3.246891854634958,53,28395.0,0.12017258863954561,53,28395.0
1045.0,44,18073.0,215.1547619047619,3.1304276109332285,44,28599.0,0.15571498228479674,44,28599.0
1050.0,43,16203.0,202.5375,2.9221898962433412,43,28771.0,0.13630044209278316,43,28771.0
1055.0,51,16438.0,191.13953488372093,3.286287531244434,51,28990.0,0.12223358451050256,51,28990.0
1060.0,59,16715.0,194.36046511627907,2.496212250284608,59,29257.0,0.09463925654039088,59,29257.0
1065.0,65,17025.0,195.68965517241378,1.9778879977981796,65,29558.0,0.07173784708688505,65,29558.0
1070.0,74,17377.0,197.4659090909091,1.5054290504859658,74,29900.0,0.05840991465476932,74,29900.0
1075.0,78,17758.0,197.3111111111111,1.7783735849520406,78,30272.0,0.06744796701514116,78,30272.0
1080.0,79,18149.0,206.23863636363637,1.3063003507278597,79,30653.0,0.046522419829715125,79,30653.0
1085.0,80,18549.0,201.6195652173913,1.497359671526493,80,31043.0,0.06452726658755364,80,31043.0
1090.0,82,18959.0,206.07608695652175,1.1907909701761488,82,31433.0,0.04405172631298773,82,31433.0
1095.0,84,19378.0,206.14893617021278,1.3612433728673181,84,31832.0,0.05759972372883253,84,31832.0
1100.0,84,19798.0,210.61702127659575,1.1273362209812687,84,32232.0,0.0427155368241587,84,32232.0
1105.0,80,19799.0,199.989898989899,1.4373260068531415,80,32467.0,0.07585876628477307,80,32467.0
1110.0,74,19906.0,207.35416666666666,1.8095477827245494,74,32579.0,0.08721484486821415,74,32579.0
1115.0,76,20278.0,202.78,2.436544447874438,76,32703.0,0.0805647609362078,76,32703.0
1120.0,74,20598.0,208.06060606060606,1.9082371089772079,74,33036.0,0.06582227351886018,74,33036.0
1125.0,76,20965.0,213.92857142857142,2.2042731390928205,76,33356.0,0.08788812684711184,76,33356.0
1130.0,78,21348.0,222.375,2.4544233308087375,78,33713.0,0.06608649261699455,78,33713.0
1135.0,78,21738.0,228.82105263157894,2.1899155279932474,78,34083.0,0.06927551790543215,78,34083.0
1140.0,75,22017.0,244.63333333333333,1.4148443997751143,75,34374.0,0.05073167888246864,75,34374.0
1145.0,71,22346.0,240.27956989247312,2.333283069173147,71,34628.0,0.1054417394967902,71,34628.0
1150.0,74,22711.0,249.57142857142858,2.2461910525320645,74,34945.0,0.06684813527932695,74,34945.0
1155.0,70,23040.0,242.52631578947367,2.1316856728972318,70,35272.0,0.08709585334503028,70,35272.0
1160.0,73,23400.0,257.14285714285717,2.297618978607699,73,35589.0,0.0862412986724687,73,35589.0
1165.0,73,23765.0,252.81914893617022,2.7413831310527095,73,35924.0,0.09930279261321408,73,35924.0
1170.0,75,24137.0,268.18888888888887,2.227850762233642,75,36266.0,0.07007044780334382,75,36266.0
1175.0,75,24512.0,275.4157303370786,1.8863392365680587,75,36611.0,0.07272579286046406,75,36611.0
1180.0,73,24837.0,285.48275862068965,1.5889188931515548,73,36924.0,0.07289923561329943,73,36924.0
1185.0,73,25202.0,280.02222222222224,2.0682981380366576,73,37241.0,0.0903039562035536,73,37241.0
1190.0,76,25577.0,284.18888888888887,1.8494795321695219,76,37586.0,0.06973206723669183,76,37586.0
1195.0,72,25915.0,287.94444444444446,1.5647499814561638,72,37909.0,0.06209798816173313,72,37909.0
1200.0,72,26275.0,302.01149425287355,1.8286974335907444,72,38224.0,0.07601212420227432,72,38224.0
1205.0,74,26640.0,292.74725274725273,2.5302636527387166,74,38559.0,0.08140327121239047,74,38559.0
1210.0,74,26997.0,303.3370786516854,1.9711225885740817,74,38886.0,0.06713690926079449,74,38886.0
1215.0,74,27367.0,314.5632183908046,1.8248722269740256,74,39226.0,0.08553445840635245,74,39226.0
1220.0,76,27742.0,315.25,1.4354492614141654,76,39571.0,0.06392383289337611,76,39571.0
1225.0,78,28132.0,319.6818181818182,1.1047453448038813,78,39931.0,0.05791482708427528,78,39931.0
1230.0,78,28451.0,309.25,1.3552586728631397,78,40255.0,0.0696206122538391,78,40255.0
1235.0,74,28809.0,313.14130434782606,1.8832922681716422,74,40543.0,0.052883583241260725,74,40543.0
1240.0,76,29186.0,304.0208333333333,2.675280920044235,76,40871.0,0.0793719673442714,76,40871.0
1245.0,76,29566.0,324.9010989010989,2.154941684517622,76,41211.0,0.06408456054868159,76,41211.0
1250.0,74,29919.0,325.20652173913044,1.9490319261499425,74,41524.0,0.07873043544260172,74,41524.0
1255.0,77,30299.0,344.3068181818182,1.5381610126773884,77,41864.0,0.05453972818556837,77,41864.0
1260.0,80,30690.0,337.25274725274727,1.5090122774187393,80,42215.0,0.04312637365252478,80,42215.0
1265.0,75,31036.0,348.7191011235955,1.081682581676718,75,42545.0,0.049054697580855025,75,42545.0
1270.0,74,31399.0,337.6236559139785,2.163022874519767,74,42851.0,0.084371915613111,74,42851.0
1275.0,75,31770.0,341.61290322580646,2.423878222964088,75,43175.0,0.06835635350008655,75,43175.0
1280.0,70,30743.0,334.1630434782609,2.0630638165534174,70,41877.0,0.08660309415119692,70,41877.0
1285.0,64,29009.0,329.64772727272725,2.0603373233964417,64,38993.0,0.09553843387933758,64,38993.0
1290.0,60,27261.0,296.3152173913044,3.050328367321934,60,35482.0,0.11933066778520349,60,35482.0
1295.0,48,25450.0,285.9550561797753,2.857757463856901,48,34946.0,0.1206471145841655,48,34946.0
1300.0,49,24547.0,269.74725274725273,3.1510680004474856,49,35111.0,0.15591806192185945,49,35111.0
1305.0,56,24815.0,269.7282608695652,3.0125137797387835,56,35323.0,0.11392485104102076,56,35323.0
1310.0,64,25113.0,256.2551020408163,2.556229975797112,64,35571.0,0.1042653694873735,64,35571.0
1315.0,72,25454.0,265.1458333333333,1.8747869365049574,72,35863.0,0.06825384065454286,72,35863.0
1320.0,80,25830.0,266.2886597938144,1.4075888308516564,80,36189.0,0.05506867858203033,80,36189.0
1325.0,86,26246.0,273.3958333333333,1.3869927807936115,86,36556.0,0.059178833011427935,86,36556.0
1330.0,86,26676.0,269.45454545454544,1.3677256813904652,86,36936.0,0.05459157916615751,86,36936.0
1335.0,82,26818.0,270.8888888888889,1.6771385889442103,82,37197.0,0.06661694829964043,82,37197.0
1340.0,76,27107.0,265.7549019607843,2.429657004772522,76,37338.0,0.08629357020617588,76,37338.0
1345.0,79,27497.0,274.97,2.4614180821605767,79,37607.0,0.07899500706013653,79,37607.0
1350.0,76,27867.0,278.67,2.19409958447411,76,37935.0,0.08363482504024976,76,37935.0
1355.0,78,28257.0,297.4421052631579,2.1029270267024547,78,38267.0,0.0642795606047175,78,38267.0
1360.0,79,28652.0,292.3673469387755,2.38873378541647,79,38612.0,0.0816032364880927,79,38612.0
1365.0,80,29052.0,312.38709677419354,1.7381174612838917,80,38962.0,0.055695617305142754,80,38962.0
1370.0,82,29456.0,316.73118279569894,1.623475190136209,82,39316.0,0.06519233542771163,82,39316.0
1375.0,82,29866.0,324.6304347826087,1.473786218778234,82,39666.0,0.0644234799674612,82,39666.0
1380.0,76,22509.0,244.66304347826087,1.2913255090452345,76,38010.0,0.06683374927481003,76,38010.0
1385.0,72,13635.0,143.52631578947367,1.964083354007359,72,34352.0,0.09086067255244457,72,34352.0
1390.0,64,7546.0,78.60416666666667,2.797483615604227,64,28715.0,0.10851631303058863,64,28715.0
