step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
170.0,22,808.0,20.2,5.886469691829212,22,860.0,0.19830823682341991,22,860.0
175.0,22,918.0,25.5,5.248758348602155,22,970.0,0.20274401023792119,22,970.0
180.0,17,911.0,27.606060606060606,3.2981187940463323,17,995.0,0.14813632965170326,17,995.0
185.0,16,963.0,25.342105263157894,5.89073684055477,16,992.0,0.31118088436513197,16,992.0
190.0,19,1048.0,26.2,5.984738070995689,19,1048.0,0.26926558336796946,19,1048.0
195.0,18,1104.0,28.307692307692307,4.419646814481868,18,1122.0,0.17241271639203073,18,1122.0
200.0,20,1204.0,31.68421052631579,5.107233463375079,20,1204.0,0.22499153476943096,20,1204.0
205.0,20,1304.0,34.31578947368421,5.750092826491923,20,1304.0,0.22067375711662748,20,1304.0
210.0,22,1411.0,38.13513513513514,5.131851005647696,22,1411.0,0.21919764970058644,22,1411.0
215.0,22,1521.0,47.53125,3.6666598396168824,22,1521.0,0.1807146260601313,22,1521.0
220.0,18,1550.0,35.22727272727273,5.0053041783162575,18,1575.0,0.3052414778639302,18,1575.0
225.0,22,1655.0,41.375,4.7652336264045685,22,1655.0,0.26672392589616356,22,1655.0
230.0,26,1772.0,38.52173913043478,3.7095301171644777,26,1772.0,0.15006275432092253,26,1772.0
235.0,26,1861.0,43.27906976744186,3.389531981293965,26,1888.0,0.1658998947475465,26,1888.0
240.0,24,1977.0,44.93181818181818,4.060485807302767,24,1981.0,0.1899961273524512,24,1981.0
245.0,26,2101.0,47.75,5.179647886500399,26,2101.0,0.17518010693110012,26,2101.0
250.0,26,2231.0,50.70454545454545,5.1182141198498785,26,2231.0,0.2106431555549435,26,2231.0
255.0,25,2338.0,50.82608695652174,5.131786569509789,25,2338.0,0.25868491835058327,25,2338.0
260.0,25,2463.0,53.54347826086956,4.209971691039503,25,2463.0,0.19104296897497916,25,2463.0
265.0,33,2613.0,58.06666666666667,3.513496053015586,33,2613.0,0.1414771378328318,33,2613.0
270.0,28,2729.0,59.32608695652174,3.730806526796379,28,2748.0,0.2091535296281138,28,2748.0
275.0,28,2869.0,66.72093023255815,3.912939330590575,28,2869.0,0.1508359306171749,28,2869.0
280.0,30,3013.0,61.48979591836735,5.202838157612982,30,3013.0,0.20188126362185824,30,3013.0
285.0,30,3163.0,70.28888888888889,4.384814027817502,30,3163.0,0.16013222984812198,30,3163.0
290.0,28,3289.0,67.12244897959184,4.044479686565032,28,3289.0,0.24901351180265288,28,3289.0
295.0,32,3444.0,70.28571428571429,3.782347662867277,32,3444.0,0.20248357002503978,32,3444.0
300.0,36,3615.0,72.3,2.667367154853452,36,3615.0,0.1079812339768108,36,3615.0
305.0,35,3753.0,73.58823529411765,2.474392005267656,35,3779.0,0.13170080340300266,35,3779.0
310.0,35,3924.0,76.94117647058823,3.0250012748150117,35,3928.0,0.12589459269752193,35,3928.0
315.0,37,4102.0,74.58181818181818,4.476141633450793,37,4102.0,0.14521826849383393,37,4102.0
320.0,37,4287.0,82.4423076923077,3.9466127022035287,37,4287.0,0.15457248181060715,37,4287.0
325.0,36,4432.0,82.07407407407408,3.2925574680235763,36,4441.0,0.17075503717721377,36,4441.0
330.0,37,4616.0,87.09433962264151,2.628256965119138,37,4616.0,0.11409425218213855,37,4616.0
335.0,44,4818.0,86.03571428571429,2.5900112698789783,44,4818.0,0.1114314395258304,44,4818.0
340.0,40,4978.0,88.89285714285714,1.9814010531973365,40,5004.0,0.08308877890506178,40,5004.0
345.0,39,5166.0,90.63157894736842,3.409945434629978,39,5167.0,0.1463119329712208,39,5167.0
350.0,39,5361.0,92.43103448275862,3.911290041899993,39,5361.0,0.11734074354341886,39,5361.0
355.0,41,5566.0,97.64912280701755,3.671948747003897,41,5566.0,0.11803008825010092,41,5566.0
360.0,41,5771.0,113.15686274509804,2.2260138975712054,41,5771.0,0.09225975002599181,41,5771.0
365.0,40,5922.0,100.37288135593221,2.6145420641988704,40,5938.0,0.16806728092381754,40,5938.0
370.0,45,6133.0,103.94915254237289,2.5920690156030273,45,6133.0,0.10357560409116573,45,6133.0
375.0,49,6370.0,99.53125,2.558210916753739,49,6370.0,0.09580497854346044,49,6370.0
380.0,45,6562.0,107.57377049180327,2.3125036043898755,45,6586.0,0.10437533618846173,45,6586.0
385.0,45,6777.0,105.890625,3.0638932535617855,45,6783.0,0.1365022242736776,45,6783.0
390.0,46,7005.0,111.19047619047619,3.5890046964523252,46,7005.0,0.10932998695771588,46,7005.0
395.0,46,7235.0,116.69354838709677,3.098410249084222,46,7235.0,0.11386849892536352,46,7235.0
400.0,45,7437.0,119.95161290322581,2.246631331448426,45,7439.0,0.11584393281190286,45,7439.0
405.0,51,7680.0,118.15384615384616,2.4351603744797705,51,7680.0,0.10575591699113712,51,7680.0
410.0,53,7942.0,122.18461538461538,2.35327301598534,53,7942.0,0.09409450181541555,53,7942.0
415.0,49,8153.0,125.43076923076923,2.040254454420618,49,8176.0,0.11552947230218753,49,8176.0
420.0,48,8392.0,131.125,2.6055043070278106,48,8393.0,0.09715313751471545,48,8393.0
425.0,50,8637.0,125.17391304347827,3.438833225071073,50,8637.0,0.12322454659194547,50,8637.0
430.0,50,8887.0,136.72307692307692,2.886678254121598,50,8887.0,0.09420836312784224,50,8887.0
435.0,48,9112.0,128.33802816901408,2.5619581359718264,48,9112.0,0.1307042739571743,48,9112.0
440.0,54,9378.0,142.0909090909091,2.136668585518001,54,9378.0,0.10942256014898347,54,9378.0
445.0,56,9653.0,134.06944444444446,2.252352924111993,56,9653.0,0.09746424527367002,56,9653.0
450.0,60,9947.0,146.27941176470588,1.4437615284746153,60,9947.0,0.08304884414935201,60,9947.0
455.0,56,10155.0,141.04166666666666,1.599297339412464,56,10204.0,0.08755742431864509,56,10204.0
460.0,54,10402.0,144.47222222222223,2.557811949177964,54,10423.0,0.11865803085470751,54,10423.0
465.0,54,10672.0,140.42105263157896,3.4981349049149912,54,10675.0,0.13308881909892378,54,10675.0
470.0,56,10945.0,149.93150684931507,2.9889696315342165,56,10945.0,0.08721933948703929,56,10945.0
475.0,56,11225.0,158.09859154929578,2.6708903291107218,56,11225.0,0.11828943218027102,56,11225.0
480.0,53,11438.0,170.71641791044777,1.6116340229981787,53,11457.0,0.07120621692335992,53,11457.0
485.0,54,11708.0,167.25714285714287,2.586987821549883,54,11708.0,0.11313237049386028,54,11708.0
490.0,57,11984.0,171.2,2.080425096343755,57,11984.0,0.08378088899046456,57,11984.0
495.0,58,12273.0,175.32857142857142,1.831271594442638,58,12273.0,0.09252840261791252,58,12273.0
500.0,54,12481.0,178.3,1.679427452245545,54,12520.0,0.09208745118917891,54,12520.0
505.0,52,12737.0,172.1216216216216,2.703790347017059,52,12743.0,0.11528417346158033,52,12743.0
510.0,54,13003.0,171.0921052631579,3.6115715589161748,54,13003.0,0.13215079931603244,54,13003.0
515.0,56,13275.0,186.9718309859155,2.5138850641154984,56,13275.0,0.0680826726035967,56,13275.0
520.0,58,13561.0,185.76712328767124,2.5962913360098705,58,13561.0,0.0834976988203323,58,13561.0
525.0,58,13851.0,203.69117647058823,1.8865180060663993,58,13851.0,0.08643423018503198,58,13851.0
530.0,54,14069.0,198.1549295774648,1.7880532572267058,54,14091.0,0.095974682678797,54,14091.0
535.0,57,14352.0,205.02857142857144,2.2800762912474397,57,14352.0,0.08733158473343121,57,14352.0
540.0,60,14642.0,200.57534246575344,1.9844025993194117,60,14642.0,0.05547585311475787,60,14642.0
545.0,55,14883.0,209.61971830985917,1.9155447985594583,55,14910.0,0.08549326604288025,55,14910.0
550.0,54,15149.0,207.5205479452055,2.6657761798080934,54,15153.0,0.111610752543857,54,15153.0
555.0,56,15422.0,211.26027397260273,2.9435934064499913,56,15422.0,0.08848037753747125,56,15422.0
560.0,55,15690.0,217.91666666666666,2.294838036433004,55,15690.0,0.09779184648006284,55,15690.0
565.0,58,15973.0,224.9718309859155,2.2272739177280108,58,15973.0,0.08204313595295117,58,15973.0
570.0,60,16267.0,225.93055555555554,1.899905213085079,60,16267.0,0.08189075573235031,60,16267.0
575.0,56,16506.0,239.2173913043478,1.2109587634604666,56,16538.0,0.06438818055144134,56,16538.0
580.0,56,16775.0,220.72368421052633,2.4694741756686263,56,16782.0,0.12500121033877318,56,16782.0
585.0,58,17057.0,224.43421052631578,2.9277078710786615,58,17057.0,0.07978582081953166,58,17057.0
590.0,54,14326.0,183.66666666666666,3.0621927152065176,54,16197.0,0.13186634220584714,54,16197.0
595.0,46,12362.0,174.11267605633802,2.750127692813321,46,14569.0,0.12956922008752203,46,14569.0
600.0,47,12570.0,169.86486486486487,3.243174282533833,47,13053.0,0.11607125418051058,47,13053.0
605.0,46,12773.0,174.97260273972603,2.91684005651758,46,13279.0,0.10740696066185472,46,13279.0
610.0,50,13011.0,180.70833333333334,2.9852245732094533,50,13497.0,0.10383254843420045,50,13497.0
615.0,52,13266.0,189.5142857142857,3.3360459846560064,52,13749.0,0.09497653332433392,52,13749.0
620.0,52,13526.0,193.22857142857143,3.3412562381573356,52,14009.0,0.11724748207005263,52,14009.0
625.0,49,10844.0,166.83076923076922,2.301594461546214,49,13260.0,0.10857158945708906,49,13260.0
630.0,39,6795.0,101.41791044776119,3.0967207618935966,39,11542.0,0.1463274622185126,39,11542.0
635.0,35,4158.0,63.96923076923077,3.915205329001017,35,9054.0,0.1445446146048092,35,9054.0
640.0,25,1737.0,25.17391304347826,4.765477420188117,25,9182.0,0.24695197376805295,25,9182.0
645.0,26,729.0,11.950819672131148,4.136896077551608,26,9287.0,0.21697616564656302,26,9287.0
650.0,36,887.0,12.855072463768115,4.287697116527092,36,9445.0,0.19095757258336823,36,9445.0
655.0,40,1081.0,15.666666666666666,3.2682195922714845,40,9639.0,0.14932488409599587,40,9639.0
660.0,50,1309.0,18.43661971830986,2.151079720214579,50,9867.0,0.08821184021638236,50,9867.0
665.0,57,1583.0,21.684931506849313,1.9273765799202078,57,10141.0,0.07949430797293816,57,10141.0
670.0,63,1884.0,25.45945945945946,1.8294578232221315,63,10442.0,0.08093567070462074,63,10442.0
675.0,64,2204.0,29.783783783783782,1.8077584297895537,64,10762.0,0.08039620629733532,64,10762.0
680.0,64,2524.0,33.21052631578947,1.7475374904916374,64,11082.0,0.06906543900075117,64,11082.0
685.0,61,2274.0,29.532467532467532,1.7333099468414006,61,11190.0,0.08523714916421488,61,11190.0
690.0,52,2041.0,26.855263157894736,2.5146471284758776,52,11112.0,0.10388305617322076,52,11112.0
695.0,51,2226.0,28.53846153846154,3.168813047790832,51,10991.0,0.10535162439851468,51,10991.0
700.0,47,2431.0,31.986842105263158,2.8425673328898173,47,11215.0,0.1180246456369576,47,11215.0
705.0,53,2688.0,35.36842105263158,2.788359202247968,53,11453.0,0.0961387634728262,53,11453.0
710.0,58,2970.0,40.13513513513514,2.826867161916158,58,11735.0,0.08718624773800382,58,11735.0
715.0,58,3260.0,44.657534246575345,2.8523483594627073,58,12025.0,0.08718151478187007,58,12025.0
720.0,54,3437.0,50.544117647058826,1.5348589091680134,54,12190.0,0.041274914922173694,54,12190.0
725.0,49,3586.0,49.12328767123287,2.8357855859335275,49,12266.0,0.1408607953538207,49,12266.0
730.0,50,3835.0,53.263888888888886,3.4583547606311518,50,12402.0,0.12041310133123219,50,12402.0
735.0,50,4048.0,54.7027027027027,2.8381065718029834,50,12631.0,0.10222058413011118,50,12631.0
740.0,52,4306.0,62.405797101449274,2.7739041985602837,52,12873.0,0.0890411382027544,52,12873.0
745.0,54,4570.0,63.47222222222222,3.447472104922642,54,13137.0,0.09305830451053895,54,13137.0
750.0,54,4840.0,71.17647058823529,2.6781493639154674,54,13407.0,0.09477695613772445,54,13407.0
755.0,49,5008.0,78.25,1.377329611303478,49,13622.0,0.08995409772626188,49,13622.0
760.0,52,5263.0,79.74242424242425,2.457084195166305,52,13821.0,0.1100340176108947,52,13821.0
765.0,55,5528.0,78.97142857142858,2.438080038227152,55,14086.0,0.08637927576629721,55,14086.0
770.0,51,5738.0,83.15942028985508,2.170011846569688,51,14330.0,0.09855548369591678,51,14330.0
775.0,50,5977.0,87.8970588235294,2.6132722025968143,50,14540.0,0.11811597970873444,50,14540.0
780.0,50,6227.0,91.57352941176471,3.1604116900287336,50,14785.0,0.07403277046942067,50,14785.0
785.0,52,6483.0,93.95652173913044,2.9853299321423417,52,15041.0,0.12695265096389408,52,15041.0
790.0,52,6743.0,107.03174603174604,2.1010841093696224,52,15301.0,0.08713152249194522,52,15301.0
795.0,54,7008.0,100.11428571428571,2.831682151013327,54,15566.0,0.13873733819464043,54,15566.0
800.0,54,7278.0,110.27272727272727,2.2075559021747213,54,15836.0,0.1078622615623595,54,15836.0
805.0,51,7412.0,102.94444444444444,2.577466960988015,51,16035.0,0.13156443432196052,51,16035.0
810.0,52,7667.0,112.75,2.3648081716396927,52,16226.0,0.10489352119447336,52,16226.0
815.0,55,7938.0,110.25,2.6043472531114062,55,16496.0,0.10547736616270517,55,16496.0
820.0,52,7142.0,100.59154929577464,2.193328634450125,52,15610.0,0.09474231019275241,52,15610.0
825.0,45,5628.0,80.4,2.5746897518167216,45,13605.0,0.1258986616679219,45,13605.0
830.0,41,4281.0,59.458333333333336,3.8911499993566645,41,11194.0,0.16942261026110195,41,11194.0
835.0,31,2954.0,42.81159420289855,3.2624348463540978,31,10808.0,0.16161350550136885,31,10808.0
840.0,22,2140.0,31.940298507462686,3.86163809324433,22,10852.0,0.19931400162105012,22,10852.0
845.0,32,2281.0,31.680555555555557,4.323710042605859,32,10916.0,0.19265557204357053,32,10916.0
850.0,39,2455.0,33.63013698630137,3.921060723366064,39,11073.0,0.17053304118253695,39,11073.0
855.0,46,2664.0,35.52,3.4600693621148593,46,11282.0,0.11569390016444747,46,11282.0
860.0,53,2910.0,39.863013698630134,2.6371300808886127,53,11530.0,0.078449720037831,53,11530.0
865.0,60,3189.0,43.68493150684932,2.3853483475241264,60,11813.0,0.0875738347209453,60,11813.0
870.0,60,3489.0,48.458333333333336,2.160340785789675,60,12113.0,0.10790756297593013,60,12113.0
875.0,61,3791.0,52.65277777777778,1.5420436069899173,61,12415.0,0.0616459499336543,61,12415.0
880.0,64,4109.0,55.527027027027025,1.6720725338643507,64,12733.0,0.07898027602760732,64,12733.0
885.0,64,4429.0,59.851351351351354,1.4972173281406325,64,13053.0,0.06472468278761426,64,13053.0
890.0,60,4395.0,55.63291139240506,1.9549160137235466,60,13232.0,0.08663134456572803,60,13232.0
895.0,55,4503.0,59.25,2.170728981420941,55,13302.0,0.08911237738363621,55,13302.0
900.0,58,4783.0,60.54430379746835,2.8389139953239066,58,13418.0,0.09006561945056703,58,13418.0
905.0,55,5018.0,64.33333333333333,2.218288433652372,55,13679.0,0.05984393467657807,55,13679.0
910.0,56,5292.0,67.84615384615384,2.914484811092632,56,13931.0,0.10881018958311123,56,13931.0
915.0,57,5576.0,74.34666666666666,3.0117979659971197,57,14211.0,0.09018818322202861,57,14211.0
920.0,58,5866.0,78.21333333333334,2.8897166112977097,58,14501.0,0.08413314543761033,58,14501.0
925.0,53,6053.0,86.47142857142858,2.288992426177462,53,14733.0,0.10844055157795351,53,14733.0
930.0,52,6312.0,87.66666666666667,2.899043397750374,52,14936.0,0.12157592935951038,52,14936.0
935.0,56,6587.0,94.1,2.4152817129617414,56,15211.0,0.05062411332172929,56,15211.0
940.0,52,6247.0,84.41891891891892,2.750576911073009,52,14319.0,0.12640419268235842,52,14319.0
945.0,44,5495.0,77.3943661971831,3.009237126186923,44,12309.0,0.13152444623083442,44,12309.0
950.0,40,4927.0,66.58108108108108,3.779398629714516,40,9385.0,0.15844043688580245,40,9385.0
955.0,31,4140.0,59.142857142857146,3.655962315349028,31,9521.0,0.1823893862466542,31,9521.0
960.0,25,3735.0,54.9264705882353,3.6252071709075837,25,9574.0,0.1907585218126979,25,9574.0
965.0,33,3884.0,54.70422535211268,4.420584596325272,33,9663.0,0.19210852511461118,33,9663.0
970.0,41,4071.0,53.56578947368421,4.0173340651365494,41,9849.0,0.15867530940228666,41,9849.0
975.0,47,4289.0,57.95945945945946,2.8964924402257894,47,10068.0,0.09882047680519028,47,10068.0
980.0,55,4551.0,61.5,2.4473437561246008,55,10331.0,0.09449382000685495,55,10331.0
985.0,61,4842.0,67.25,1.8185925886451666,61,10623.0,0.085608735873021,61,10623.0
990.0,62,5151.0,68.68,2.1890907693852615,62,10932.0,0.1037295218093125,62,10932.0
995.0,62,5461.0,75.84722222222223,1.5406609740947654,62,11242.0,0.05773372020705535,62,11242.0
1000.0,58,5553.0,72.11688311688312,2.0735866297730174,58,11456.0,0.11127984507525146,58,11456.0
1005.0,57,5792.0,78.27027027027027,2.241325435489183,57,11613.0,0.10682753513545379,57,11613.0
1010.0,58,6081.0,76.0125,3.099077451463416,58,11862.0,0.10642745290696297,58,11862.0
1015.0,56,6328.0,80.10126582278481,2.6916589461912497,56,12130.0,0.10484836436547458,56,12130.0
1020.0,56,6601.0,86.85526315789474,2.8582143992128635,56,12383.0,0.10000292266963798,56,12383.0
1025.0,58,6888.0,90.63157894736842,3.0850290933880373,58,12669.0,0.08970053756976058,58,12669.0
1030.0,52,4634.0,62.62162162162162,2.8440554616328533,52,11802.0,0.11190746170213964,52,11802.0
1035.0,47,2586.0,35.916666666666664,2.8943653335340187,47,9801.0,0.11610322472048125,47,9801.0
1040.0,46,2780.0,38.611111111111114,3.7666263207356647,46,8604.0,0.14496742886645642,46,8604.0
1045.0,45,2487.0,35.028169014084504,2.6550989024104266,45,7702.0,0.08161375702541772,45,7702.0
1050.0,42,1864.0,27.82089552238806,2.7426005340124866,42,6500.0,0.09830079491422597,42,6500.0
1055.0,37,1327.0,19.514705882352942,4.036227837526115,37,4590.0,0.16314422036024262,37,4590.0
1060.0,28,710.0,10.757575757575758,3.2708667750521925,28,4699.0,0.14343242496770467,28,4699.0
1065.0,21,340.0,5.3125,4.131323425206178,21,4730.0,0.22238703636184629,21,4730.0
1070.0,29,468.0,6.882352941176471,4.285281855757477,29,4782.0,0.17668159029854472,29,4782.0
1075.0,30,382.0,5.305555555555555,3.537115991217657,30,4834.0,0.15509696913208665,30,4834.0
1080.0,41,509.0,7.3768115942028984,2.580419906766818,41,4855.0,0.07238334612528638,41,4855.0
1085.0,52,741.0,9.75,3.2856247229259288,52,5057.0,0.11623985911820081,52,5057.0
1090.0,50,931.0,12.930555555555555,2.666678475538258,50,5288.0,0.10006582911271283,50,5288.0
1095.0,47,1105.0,14.932432432432432,3.070507956411008,47,5474.0,0.12182996075051587,47,5474.0
1100.0,48,1345.0,19.214285714285715,3.467120156045467,48,5655.0,0.11306640325605904,48,5655.0
1105.0,48,1585.0,22.01388888888889,3.9218824391209526,48,5891.0,0.1538357613580718,48,5891.0
1110.0,48,1796.0,27.21212121212121,2.9696551190074882,48,6107.0,0.10667648125951579,48,6107.0
1115.0,49,2038.0,31.353846153846153,2.531229748193482,49,6344.0,0.09870603659288248,49,6344.0
1120.0,52,2296.0,35.875,2.1865247538715655,52,6602.0,0.08281452688013062,52,6602.0
1125.0,49,2489.0,38.890625,1.7198419872754518,49,6829.0,0.09604189904433062,49,6829.0
1130.0,46,2713.0,41.738461538461536,2.7619279741110194,46,7027.0,0.12358445327218417,46,7027.0
1135.0,48,2950.0,43.38235294117647,3.6852250154212878,48,7256.0,0.13148539409254542,48,7256.0
1140.0,48,3190.0,50.63492063492063,2.690481941023932,48,7496.0,0.06784631453774605,48,7496.0
1145.0,46,3403.0,53.171875,2.656623496955769,46,7713.0,0.13423963312512777,46,7713.0
1150.0,49,3641.0,60.68333333333333,2.1296623553138017,49,7947.0,0.09896604348627712,49,7947.0
1155.0,51,3892.0,57.23529411764706,2.7826077861530663,51,8198.0,0.12638316142245526,51,8198.0
1160.0,48,4100.0,64.0625,2.382466441118436,48,8430.0,0.13159458049957584,48,8430.0
1165.0,48,4326.0,63.61764705882353,2.8708180037717197,48,8639.0,0.1360784895172293,48,8639.0
1170.0,50,4574.0,67.26470588235294,3.595838516172277,50,8880.0,0.10001738926622829,50,8880.0
1175.0,44,4139.0,61.776119402985074,2.9948776802155135,44,8195.0,0.11128181485860214,44,8195.0
1180.0,41,3361.0,53.34920634920635,3.186285978617742,41,7244.0,0.14481047948971484,41,7244.0
1185.0,32,2571.0,38.95454545454545,4.125102926503536,32,5706.0,0.17352669932571635,32,5706.0
1190.0,25,1820.0,28.4375,4.00376860946493,25,5829.0,0.20906345565742152,25,5829.0
1195.0,24,1297.0,20.919354838709676,4.642422565459914,24,5920.0,0.229924909450678,24,5920.0
1200.0,31,1437.0,22.453125,4.138661781790073,31,6056.0,0.16581175562967662,31,6056.0
1205.0,39,1619.0,24.16417910447761,3.555566595223496,39,6238.0,0.1480902652973769,39,6238.0
1210.0,45,1834.0,27.37313432835821,2.4582929417297312,45,6453.0,0.09242109589885424,45,6453.0
1215.0,54,2087.0,29.3943661971831,2.299963508784064,54,6707.0,0.10496355488030984,54,6707.0
1220.0,58,2374.0,34.911764705882355,1.662107788580641,58,6994.0,0.07059478555086904,58,6994.0
1225.0,60,2670.0,37.605633802816904,1.8708282238654559,60,7290.0,0.10749510490214749,60,7290.0
1230.0,60,2970.0,41.25,1.8824427159004182,60,7590.0,0.11182773351640819,60,7590.0
1235.0,56,2923.0,40.59722222222222,1.3881302506100874,56,7748.0,0.06386082187808681,56,7748.0
1240.0,51,3036.0,38.92307692307692,2.8123441386099484,51,7807.0,0.12039125657025704,51,7807.0
1245.0,55,3307.0,43.51315789473684,3.056519741319434,55,7934.0,0.08374615065725947,55,7934.0
1250.0,57,3586.0,46.57142857142857,2.935820554451136,57,8206.0,0.08835785319623546,57,8206.0
1255.0,53,3797.0,52.013698630136986,2.1223859810121706,53,8459.0,0.05515956368340987,53,8459.0
1260.0,50,4030.0,55.97222222222222,2.6078198589332855,50,8668.0,0.09854068029072019,50,8668.0
1265.0,52,4286.0,61.22857142857143,3.106639644629283,52,8906.0,0.09462525448626061,52,8906.0
1270.0,46,4068.0,58.114285714285714,2.894555974872568,46,8429.0,0.10645409325743416,46,8429.0
1275.0,43,3535.0,52.76119402985075,2.959349141137778,43,7318.0,0.1198694862908296,43,7318.0
1280.0,38,3145.0,45.57971014492754,3.9371124174931587,38,6205.0,0.15686275376196293,38,6205.0
1285.0,26,2594.0,38.14705882352941,4.204567344443065,26,6338.0,0.20402217923247223,26,6338.0
1290.0,26,2340.0,36.0,4.317812704204965,26,6420.0,0.23289900479522674,26,6420.0
1295.0,33,2489.0,37.149253731343286,3.982980309204899,33,6547.0,0.14945815476051189,33,6547.0
1300.0,40,2678.0,36.189189189189186,3.7015584344959023,40,6736.0,0.1492677305999371,40,6736.0
1305.0,48,2901.0,40.859154929577464,2.355346754540212,48,6959.0,0.0925219275440217,48,6959.0
1310.0,58,3173.0,42.306666666666665,2.066547363571561,58,7232.0,0.10896577415045677,58,7232.0
1315.0,62,3478.0,48.30555555555556,1.644057132812821,62,7537.0,0.08578029962799655,62,7537.0
1320.0,58,3514.0,46.23684210526316,1.4831538666927273,58,7727.0,0.07143372353830256,58,7727.0
1325.0,57,3714.0,48.86842105263158,2.4646651191523903,57,7854.0,0.11634211029205724,57,7854.0
1330.0,58,4000.0,50.0,2.9268932226860302,58,8059.0,0.08594407857687268,58,8059.0
1335.0,61,4301.0,55.857142857142854,2.40784734690348,61,8360.0,0.07642027080161681,61,8360.0
1340.0,64,4612.0,59.896103896103895,1.6800232594915283,64,8671.0,0.07178861948975396,64,8671.0
1345.0,59,4806.0,64.94594594594595,1.4836744789387595,59,8940.0,0.09136450747493151,59,8940.0
1350.0,54,5006.0,65.01298701298701,2.45246408860115,54,9142.0,0.11310372109854094,54,9142.0
1355.0,54,5276.0,68.51948051948052,3.2465615504446492,54,9343.0,0.10492336830708017,54,9343.0
1360.0,54,5521.0,70.78205128205128,2.7657681180221263,54,9589.0,0.11583100273822182,54,9589.0
1365.0,60,5805.0,78.44594594594595,2.277898579400821,60,9873.0,0.08646991209196929,60,9873.0
1370.0,63,6111.0,79.36363636363636,2.0170271609423103,63,10180.0,0.0825043338868805,63,10180.0
1375.0,59,6348.0,83.52631578947368,1.9903764562577628,59,10455.0,0.10625169891444594,59,10455.0
1380.0,54,6563.0,87.50666666666666,1.912914914328094,54,10682.0,0.0799623963749863,54,10682.0
1385.0,56,6839.0,86.56962025316456,3.308314273497874,56,10904.0,0.12270558321882079,56,10904.0
